comment,label
그렇다면 금융권에서 통보를 받아 보신 내용 말고 예를 들어서 매스컴에서 어떠한 특정 기간에 개인정보 유출 사례가 일어났던 것을 확인해 보시고 그 해당 기간 인터넷 포털 사이트에 접속을 하셔가지고 본인의 개인 정보 유출된 명단을 확인해보신 적은 있으셨습니까 작년 쯤에 네이버가 한번 도형이 된 적이 있었고요,0
밴드가 한번 그 작년 이천십칠 년 말씀하시는 겁니까? 이천십육 년 말씀하시는 거예요,0
둘 중에 하나인데 제가 한번 확인을 해봐야 될 것 같아요,0
"네이버 네이버자체가 당한 겁니까? 네, 제가 비밀번호가 바뀌어 있었고, 그 있었고 중고나라 사이트 같은데 제가 카페에 가입되어 있었어요",0
제가 원래 가입되어 있었어요,0
그 당시에 그때 그들이 있었어요,0
그래서 제가 네이버에다가 네,0
있었던 건가요? 제가 그래서 네이버 고객센터 에다가 이런 이런 일이 있었다,0
했었어요,0
알겠습니다,0
제가 이걸 좀 참고할 거고요,0
보니 그러면 작년입니다 이천십칠,0
년 일자는 유월 십오일자 고요,0
위치는? 경기도 광명시 철산동에 위치해 있는 농협은행과,0
하나은행에서 본인 명의두부의 통장을 개설한 있으십니까? 전혀 없어요,0
본인이 개설하신 게 아니라고 진술하신 게 맞으십니까,0
그렇다면 본인이 올해 그 작년 이천십칠 년 유월에서 7 월경에 경기도 광명시 쪽에 방문하신 적이 있으셨습니까,0
거기 가본 적이 없어요,0
지금 현재 실거주지있는 대전에서 거주하고 계시고 등 무상으로 되어 계시다는 거죠,0
"지금 현재 있는 집은 대전 네, 알겠습니다",0
제가 참고로 좀 할 거고요,0
본인 역시 경기도 광명식쪽에,0
본인아시는 사람은 없으시고요,0
"네, 알겠습니다",0
그리고 저희 측이 앞서 가 되어 계신 본인 명의의 농협은행과 하나은행두부의 통장같은 경우는 본인이 직접적으로 개설하셨던지 명의 대응을 당하셨던지,0
그니까 저희가 두부의 통장을 압수했을 당시에 일단 일차적으로는 불법적인 금전거래내역이 됐고요,0
그렇기 때문에 본인의 진술한 진술이 필요하신 거고요,0
국민은행과 신흥사용 중이시고요 농협공인인증서 때문에 공인인증서가 농협쓰고 안 하셔가지고요 일 년 이상 일 년 이상 사용 안 하셔가지고 자동적으로 기자로 전개하고 계신 통장은 진술하실 필요가 없으시고요,0
진술하실 때는 지금 현재 거래가 가능하고 본인이 거래중이신 은행권만 진술하시면 되는 겁니다,0
국민 이랑 예를,0
"혹시 라고 알고 계십니까? 왜냐하면 얼마 전 저희 측에서, 왜냐하면 금융사기단을 검거를 했는데 이들을 근거를 하는 현장에서 지금 대량의 신용카드와 대 불법 대포통장을 압수하는 과정에서 본인 명의로 된 농협하고 하나은행통상 그쪽에서 압수가 되었습니다",0
네,0
제가 3,0
"년에는 그런즉 타인에게 빌려준 적도 없으니 사람? 네, 그렇게 되면 만한 사람을 모른다고 하셨는데 이 사람은 전 직원은 직원이었고요 재직하고 있는 동안 휴면 상태에 대해서 때는 계속 했거나 유출된 정보들을 수집을 해서 불법 거래이용한 혐의로 지금 조사를 받고 있는 중인데요",0
혹시 금융권에서 본인의 개인정보가 유출이 됐다라고 달로 연락 받으신 적 있으십니까? 겠죠,0
국민국민은행하고 이천십사 년 사건이 는요,0
그건 모르죠,0
"않았습니까? 연락 받으셨고요? 예, 알겠습니다",0
지금 이번 사건을 보면요,0
이 사건은 본인뿐만 아니라 중국의 이백 명 정도 연루가 되었거든요 고정보면은 지금 생활상 어려움으로 인해서 이 동향을 돈을 받고 판매를 했다는 혐의를 받고 있는 분들도 많으시고요,0
그리고 또 대부분 들로 보면 본인도 모르게 억울하게 개인정보 도용에 대해서 이렇게 여러가지 피해를 보고 있는 분들도 많이 계십니다,0
그렇게 것에 저희 쪽에서 본인이 를 직접적인 가담자로 몰고 가는 것이 아니고요,0
어느 정도 피해자라고 보는데 지금 백프로 피해자라고 증명할 만한 증거가 아직 없기 때문에요,0
이 유선상으로 그 부분을 조사를 하기 위해서 몇 가지 간단한 질문을 드릴 겁니다,0
라고 분 피해자 입증자료로 사용이 될 건데 모님께서는 이렇게 질문에는 그냥 아시는 내용으로 솔직한 답변만 해주시면 되시겠고요,0
아주 이 되셨습니까? 그럼 여기가 어디고 제가 누군지 다시 한번 얘기해드리겠습니까 메모를 하셔야 되십니다,0
사후에도 농도가 있으니까요,0
여기는 서울중앙지검 이고요,0
저는 첨단범죄수사 일 이창식 수사관입니다 다 하셨습니까? 지금 메모하신 거 맞습니까? 그러시면 지금부터 계속 여러분 녹취를 진행하겠습니다 지금은 일공공오 김규호 명의 도용 사건에 관한 전화 녹취과정입니다 지금 당사자본인은 십니까 대남선라고 알고 계십니까? 이천십오 년 일월 오일 경기도 광명시 7 년 동에서 농협하고 하나은행통장을 새로 신청하신 적이 있습니다,0
이천십오 년 일월에서 이 월 경계경기도 광명시로 방문을 하신 적은 있으십니까? 그것도 얻으셨고요? 네,0
"쓰셨고요 그런 문제가 된 지금 지금 문제가 된 농협하고 하나원 통장은 현장에서 압수를 했는데요, 이미 대포통장으로 사용이 되었기 때문에 통계가 되어 있는 상황이었고요",0
그리고 지금 이 사건 조사 부분을 보면 금융감독원에서 알고 있는 것과 본인이 알고 있는 금융권에 대해서 각각 비료검사를 해드릴 예정인데요,0
먼저 이런 본인께서 지금 이 대포통장이 개설된 농협하고 하나은행하고는 거래를 하고 계십니까? 농협하고 하나는 거래를 안 하시고요,0
그러면 농협은행 하고 하나은행을 거래를 하지 않으시면 이제는 어떤 금융권들을 이용을 하고 계십니까? 뭐 본인금융권에 대해서 검사를 해주신다고 하더라고요,0
번호나 이런 것을 안 물어보니까 걱정 안 하는 거죠,0
"그걸 조사를 하냐고요 왜 조사를 하냐고요? 그러니까
저는 서울중앙지검이 김재환 수사관입니다 그만 전화주셨다고",0
"거기 뭐 네, 일단 지금 선임이 아팠나오신 사건을 확인되셨고요 제가 간단하게 사건 내용에 대해서 설명해 드리겠습니다",0
일단 총장들은 지금 모두 다 은행권에서 확인해 보셨는데,0
통상 개설한 내용에서는 본인께서 아시는 겁니까? 그러니까 이천십오년 일 월요일날에 부모님께서 너무 운영하고 하나은행통장을 두 개를 개설하겠습니까 정도에요,0
님께서 하신 거 아니더라고요,0
작년에 금년에 제가 얘기 했었습니다,0
이천십원에 일 월요일날 을 개설된 거라고요,0
선생님께서 개선하신 거 아니란 말씀이시죠? 그럼 선생님께서 최근 이 삼 년 사이에 본인이 지갑이거나 또한 신분증여권 같은 그런 개인정보가 들어 있으면 한 부품에 대해서 분실하신 건 있으십니까? 분실하신 거 있으시고,0
제가 그 받으셨고요 받으셨고요,0
그리고 이제 저희가 체포한 이승철은 전직 은행 직원이 셨는데요 지금 운행특위에서 삼 년 동안 금하는 동안에 은행측의 상태로 남아 있는 게 회사 하거나 또한 정보가 유출된 내용들을 수집해서 이 불법거래 혐의로 저희 측에서 조사를 받고 있습니다,0
지금 현재 그 사건 에서는요 지금 본인뿐만 아니라 전국에 이백 명 가까이 있는 분들이 연료가 되었어요,0
지금 그 중 일본 등처럼 금전적인 대가를 통장을 불법 도하신 분들이 있고요,0
중요한 것은 본인 계좌가 범죄현장에서 나오다 보니까 이게 지금 어떻게 되시는지 본인이 직접 해주셔야 돼요,0
본인한테 몇 가지 질문을 해드릴 건데요,0
질문에 있어서는 지금 전반적인 농업주장대로 진행하면서 노출해가지고 본인이 피해자인증 자료로 제 1 차 공판열대법정에 제출해야 된겁니다,0
여기는 서울중앙지검 이고요 첨단범죄수사 열 팀이고요 범죄수사이렇게 수사이렇게 저는 재환 수사관입니다 셨습니까 알겠습니다,0
녹취 상태에서 진행할건데 본인께서 그냥 하시는 그대로만 해주시면 되겠습니다,0
그렇지만 본인께서 이천십오년 일월 오일 날에 이 경기도 광명시 철산동 지점에서 농협은행 하고 하나은행통장을 개설한 사실은 있으십니까? 있으세요? 아니니까요,0
하시고요,0
혼자 있는 겁니까? 일단은 본인 명의로 개설돼 있는 농협그리고 환원대포통장은요,0
일단 저희가 이것을 범죄잖아요,0
그러니까 대통령들이 어떻게 되셨건지? 현재 저희 입장에서는 동결처리해 놨습니다,0
님께서 여러 두 개에서 개설되신 거 전혀 모르신다고 하셨는데요,0
조화로 이런 식으로 그 다른 은행측에서 본인이 모르시는 똑같은 대포통장이 개설된 게 있는지 아니면 그 이상으로 본인한테 금전적인 피해라도 가시는 게 있는지 현재 본상은 금융권에 대해서 비교검사부터 해드리겠는데요 본인께서 거래중에 은행권은 어떤 은행권이십니까 우리은행이요 그렇고요,0
뭐 뭐 있고요,0
있고요,0
그리고 십니까 주로 우리은행하고 오만 고려하신다 이런 말씀이시죠? 작년에 겁니까? 그래서 아까 그 전에 작년 작년에 지금 통장계속 하셨다고 계속 강조를 하시는데 작년에 무슨 통장을 하신 겁니까? 그러니까 현재 거래하십니까 그러니까 힘들거래하시는 영향권을 모두 다 저한테 얘기해주셔야 합니다,0
국민들도 하고 신학도 하고 오르는 거하고 다 하죠,0
여보세요,0
들어보죠,0
네,0
그리고 다른 은행 하고는 거래가 하십니까? 결국 그냥 을 제외하고 이게 다른 하고는 거래가 있으십니까? 이제 니까요,0
그러면 여러가지 금융권을 제외하고 다른 은행권에서 본인 명의로 주신 계좌하거나 통장이 발견되시면요 일단 범죄자개설한 걸로 간주하고 모두 다 동결처리 부터 하겠습니다,0
"사건 번호 메모할게요 사건 번호 메모하세요 사건 보다는 이공일호 한글로 조사한글로 조사, 그리고 일 공 공모 이승철 명의 도용 사건입니다",0
"여보세요, 여기요 여보세요 여보세요, 주시고요",0
놀란 하겠습니다,0
해가지고 내선연결되셨습니다 본인 성남이 어떻게 됩니까? 예,0
사건 번호가 어떻게 이천십오? 조사일본 공업 천호조사한건 이승철 명의도용 사건 이시고요 메모하고 계셨습니까? 저는 첨단한번 점에서 이제 팀장직으로 종사고 있고 김상욱 이라고 합니다,0
담당 검사고요 자로 수사관님 으로부터 이제 사건 내용에 대해서도 전달이 되셨을건데 이해는 되신 겁니까? 저는 본인이 어느 정도 이해를 하셨는지 제가 들어보고 판단해서 이제 사건 권고조치에 대해서 말씀드릴 건데 이해하신 만큼 저한테 한번 얘기를 해 보세요,0
명의 도해가지고 지금 명의 도용 통장이 수사기관에 걸려가지고,0
그게 압류되어 있다면서요? 명의를 도용해서 통장을 만들었다면서요 그 얘기 아닌가요? 본인도 지금 그 정도로 이해를 하신 거예요,0
자 사건에 대해서 누구한테 권고하다 이런 조치가 있어요,0
"놀이도 지금 어느 정도는 이해를 한 것 같은데, 그런데 중요한 게 뭐냐면 제가 몇 가지 도 보충설명을 해 해드릴게요",0
그러니까 본인이 어떤 정도 개설을 해서 너무 두었던 사실이 없다고 진술하신 거 맞으시죠 다음 이제 지금부터 중요한 부분이기 때문에 잘 들으셔야 됩니다,0
본인 명의로 된 이 두 통장의 불법 자금들이 들어있었는데 자금들을 통해서 피해자들이 발생했어요 피해자들한테서 지금 고소고발요청서가 저희 검찰까지 넘어지는데 그래서요? 부분을 해결을 해야 되는데 보니 오늘 어떤 걸 해야 될 거라면 피해자 판정과 피해자 인조를 발급받으셔야 됩니다,0
판정과 피해자 인증 서요,0
피해자 판정과 인증서가 발급이 안 됐을 경우에 해당하는 권고조치네 가지 사항이 나오실 거예요,0
